family,subfamily,tribe,tips,broad_sociality,fine_sociality,ASR_sociality,sociality_ref
Apidae,Apinae,Centridini,Centris_zacateca,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_mexicana,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_nigrocaerulea,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_hoffmanseggiae,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_pallida,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_burgdorfi,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_tricolor,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_klugii,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_neffi,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_nigerrima,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_xanthomelaena,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_bicolor,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_carolae,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_lutea,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_buchholzi,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_tamarugalis,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_mixta,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_chilensis,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_braccata,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_dimidiata,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_conspersa,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_dorsata,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_rhodoprocta,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_violacea,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_gelida,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_sericea,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_lilacina,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_plumipes,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_mocsaryi,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_chlorura,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_rufohirta,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_xanthocnemis,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_decipiens,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_sponsa,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_moerens,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Centridini,Centris_scopipes,solitary,,non-eusocial,Cardinal & Danforth 2011
Apidae,Apinae,Epicharitini,Epicharis_analis,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_baccharis,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_iheringii,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_luteocincta,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_minima,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_morio,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_dejeanii,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_zonata,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_bicolor,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_umbraculata,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_bova,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_elegans,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_angulosa,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_flava,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_lindigii,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_pygialis,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_affinis,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_lunulata,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_maculata,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_picta,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Apinae,Epicharitini,Epicharis_xanthogastra,solitary,,non-eusocial,Werneck et al. 2020
Apidae,Xylocopinae,Ceratitini,Ceratina_calcarata,social,subsocial,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_mikmaqi,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_dupla,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_strenua,social,subsocial,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_cyaniventris,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_nanula,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_breviceps,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_rectangulifera,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_cockerelli,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_accusator,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_bryanti,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_cognata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_coptica,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_okinawana,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_japonica,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_flavipes,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_bowringi,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_hieroglyphica,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_moderata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_nigrolateralis,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_papuana,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_sutepensis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_compacta,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_nigrolabiata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_cucurbitina,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_arizonensis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_flavolateralis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_apacheorum,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_acantha,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_neomexicana,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_pacifica,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_sequoiae,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_bilobata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_floridana,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_lineola,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_ericia,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_penicillata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_rufigastra,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_penicilligera,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_malindiae,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_lunata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_tanganyicensis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_moerenhouti,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_lativentris,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_speculifrons,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_iwatai,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_megastigmata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_smaragdula,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_binghami,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_unimaculata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_citriphila,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_tarsata,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_fastigiata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_waini,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_nasalis,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_azurea,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_chalcites,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_chrysomalla,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_cyanea,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_mandibularis,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_chalybea,solitary,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_tibialis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_minuta,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_aloes,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_perpolita,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_rhodura,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_braunsi,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_subquadrata,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_sculpturata,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_propinqua,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_bispinosa,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_spinipes,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_dentipes,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Ceratitini,Ceratina_satoi,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_boninensis,unknown,,non-eusocial,unknown
Apidae,Xylocopinae,Ceratitini,Ceratina_australensis,social,,non-eusocial,Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Exoneura_bicolor,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_illustris,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_nigrescens,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_robusta,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_nigrihirta,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_pictifrons,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_laeta,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneura_angophorae,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Inquilina_chenowethi,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Inquilina_excavata,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Inquilina_tierneyi,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Inquilina_wosslerae,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Inquilina_schwarzi,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Brevineura_elongata,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Brevineura_xanthoclypeata,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Brevineura_froggatti,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Brevineura_rufitarsis,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Brevineura_ploratula,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneurella_eremophila,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneurella_lawsoni,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneurella_setosa,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Exoneurella_tridentata,social,,eusocial,Dew et al. 2018; Schwarz et al. 2010
Apidae,Xylocopinae,Allodapini,Halterapis_nigrinervis,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Eucondylops_konowi,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Eucondylops_reducta,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Allodapula_empeyi,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodapula_variegata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodapula_melanopus,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Compsomelissa_zaxantha,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Allodapula_dichroa,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodapula_acutigera,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Exoneuridia_hakkariensis,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Compsomelissa_borneri,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Allodape_exoloma,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodape_skaifeorum,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodape_friesei,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodape_punctata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Allodape_mucronata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_foveata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_elizabethana,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_paradoxa,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_madecassella,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_vitrea,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_albipennis,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_otavica,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_bouyssoui,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_leptozonia,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_trochanterata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_hirsuta,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_falcata,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_protuberans,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_unicolor,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_hyalina,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_plebeia,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_occidentalis,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_plumosa,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_clarissima,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_picitarsis,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_hewitti,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_mixta,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Braunsapis_puangensis,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Compsomelissa_keiseri,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Hasinamelissa_seyrigi,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Hasinamelissa_isaloensis,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Hasinamelissa_tulearensis,social,,non-eusocial,Tierney et al. 2008; Sless & Rehan 2023
Apidae,Xylocopinae,Allodapini,Hasinamelissa_minuta,social,,eusocial,Schwarz et al. 2010
Apidae,Xylocopinae,Allodapini,Macrogalea_ellioti,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Macrogalea_antanosy,social,,non-eusocial,Tierney et al. 2008
Apidae,Xylocopinae,Allodapini,Macrogalea_infernalis,social,,non-eusocial,Tierney et al. 2008
